script,year,character,gender,line
Queen,,Rani,female,"Rani, vijaylaxmi posing in front of an artist"
Queen,,Rani,female,"Rani and Vijaylaxmi at a cafe, vijaylaxmi ordering a glass of"
Queen,,Rani,female,Rani you look so european right
Queen,,Rani,female,kiss. VL is talking to him in french. Rani is watching
Queen,,Rani,female,Rani and VL are walking. VL is walking fast and rani trying
Queen,,Rani,female,Rani in her room is looking at the sexy lingerie Vijaylaxmi
Queen,,Bas aaj jaa,male,"Bas aaj jaa rahe hai, main aur"
Queen,,Usko,male,Usko saath le jaa rahi hai???
Queen,,Rani,female,Rani and Vijaylaxmi passing by many shops and come to this
Queen,,Rani,female,Rani is in her long skirt and top and Vijaylaxmi is in not so
Queen,,Rani,female,Rani and Vijaylaxmi stand outside a door and ring the bell.
Queen,,Rani,female,She straight goes to Rani. Rani stands up. Vijaylaxmi stands
Queen,,Rani,female,Rani and immediately bursts out crying. She is hysterical as
Queen,,Rani,female,she walks to Rani and hugs her. Vijaylaxmi looks at Rani in a
Queen,,Rani,female,shock and Rani looks back at her.
Queen,,Rani,female,"She hugs Rani, whose face is now fully squashed in the"
Queen,,Rani,female,Vijaylaxmi is still wondering what the hell is going on. Rani
Queen,,Rani,female,Rani and vijaylaxmi look at her in amazement. She smiles
Queen,,Rani,female,Granny immediately quietens. Vijaylaxmi and Rani again look
Queen,,Rani,female,Vijaylaxmi whispers to Rani while granny wont stop talking
Queen,,Rani,female,Rani and Vijaylaxmi standing at their door saying good byes.
Queen,,Rani,female,"And Rani bursts out laughing. Rani gets a call, she picks it"
Queen,,Rani,female,Vijaylaxmi is putting a bright lipstick. Rani is fixing her
Queen,,Rani,female,"Rani its much nicer, easier and"
Queen,,Rani,female,"Rani is surprised, shes in denial, yet happy to get the"
Queen,,Rani,female,Vijaylaxmi and Rani come out of the bathroom. Rani is walking
Queen,,Rani,female,behind Vijaylaxmi who is turning heads in the bar. Rani tries
Queen,,Rani,female,Rani looks thoughtful a slight smile. She walks up to
Queen,,Rani,female,They go up. Rani’s POV we see the entire city lit up
Queen,,Rani,female,Rani has a haversack on her back and the same behenji purse
Queen,,Rani,female,"Rani walks away, vijaylaxmi from far"
Queen,,Rani,female,"Rani amazed, smiles vijaylaxmi from far does a step rani"
Queen,,Rani,female,Rani has a haversack on her back and the same behenji purse
Queen,,Rani,female,"Rani walks away, vijaylaxmi from far"
Queen,,Rani,female,"Rani amazed, smiles vijaylaxmi from far does a step rani"
Queen,,Rani,female,Inside the train. Rani is sitting on her seat.
Queen,,Rani,female,"Rani’s phone starts ringing, she sees the number, her face"
Queen,,Rani,female,Rani looks out of the window tears rolling down her cheeks.
Queen,,Rani,female,"Rani walking down the steps of flying pigs, its a narrow"
Queen,,Rani,female,Rani takes her key and starts walking towards the steps
Queen,,Rani,female,Rani unfreezes and backs out of the door shaking her head.
Queen,,Rani,female,"Rani back at the reception, making her way through many"
Queen,,Rani,female,"Rani standing outside flying pigs, wondering what to do. She"
Queen,,Rani,female,Rani comes and sits on the bed with her bag next to her. She
Queen,,Rani,female,Rani is extremely awkward alone in the room with the guy. She
Queen,,Rani,female,Rani finds a bench for the night. She lays down her bedsheet
Queen,,Rani,female,"Rani sitting in a bus, vijay dressed as a bus conductor comes"
Queen,,Rani,female,"Rani is sleeping, its pin drop silence. A big black hand"
Queen,,Rani,female,"Rani is still panting not knowing what to do, just then she"
Queen,,Rani,female,"Rani realizes, calms down and gets up slowly and as shes"
Queen,,Rani,female,Rani is sleeping alone in the room. There’s a knock on the
Queen,,Rani,female,"Rani is fully covered in the blanket, only her head is"
Queen,,Rani,female,"Rani notices that her bra, which she had removed in the"
Queen,,Rani,female,"whack and enters. Rani crawls to the end of the bed, room"
Queen,,Tim,male,Tim offers the bread to rani and she nods a no. She looks at
Queen,,Rani,female,Rani walks out of the kitchen and puts three plates of
Queen,,Rani,female,The boys are not there. Rani takes out her laptop and skypes
Queen,,Rani,female,Rani is walking looking at various cafe’s. Shes looking at
Queen,,Rani,female,Rani takes a table outside. There is a big middle aged woman
Queen,,Rani,female,Rani starts going through the menu.. Marcello stands there
Queen,,Rani,female,Rani smiles while reading the menu. Marcello leans forward
Queen,,Rani,female,"The dish arrives, Rani looks at it. She takes a bite. He is"
Queen,,Rani,female,far away doing some work but has one eye on Rani. Her face
Queen,,Rani,female,Rani now a little irritated. Rani picking up her bag to leave
Queen,,Rani,female,"Woman now gets up and Rani is walking out,"
Queen,,Rani,female,The woman is doing what Rani had suggested to be done to the
Queen,,Rani,female,restaurant to see if Rani is still around.
Queen,,Rani,female,"Rani is in the shower, she hears sounds of the boys walking"
Queen,,Tim,male,Tim is walking in with his guitar and cd’s
Queen,,Rani,female,Suddenly they hear Rani scream loudly. They realize it's
Queen,,Rani,female,Rani screams even more and the door swings open and rani
Queen,,Tim,male,Tim goes in shaking his head amused and then runs out
Queen,,Tim,male,"Tim, mikhaelo, Lee and rani sit on their beds. Mikhaelo"
Queen,,Rani,female,Rani is a little awkward. Mikhaelo picks up his pillow and
Queen,,Rani,female,Rani screams again then smiles at realizing he was joking
Queen,,Rani,female,Rani is at the reception ready to go out.
Queen,,Tim,male,Tim puts his arm around her shoulder
Queen,,Tim,male,Tim quickly runs out with rani
Queen,,Tim,male,Tim and Lee are negotiating. Rani and mikhaelo at the back
Queen,,Rani,female,are standing. Rani’s phone rings rani puts it on silent.
Queen,,Tim,male,Tim and Lee walk back in.
Queen,,Rani,female,blessed to be in a casino. Rani shakes her head.
Queen,,Rani,female,All four walk into the casino. Rani sees a table where many
Queen,,Rani,female,Rani standing behind few people watching them play black jack
Queen,,Rani,female,Rani’s family and distant family along with Sonal and Ragini
Queen,,Rani,female,"sitting and playing cards in one big circle, Rani also"
Queen,,Rani,female,Rani playing black jack with a few people at the casino.
Queen,,Rani,female,Rani wins a lot of money and shes collecting all the cash
Queen,,Rani,female,"More people have joined Rani’s table, Rani winning a little"
Queen,,Rani,female,Rani’s family and friends of hers sitting next to her
Queen,,Rani,female,behind Rani who is sitting with a stack of counters winning
Queen,,Rani,female,Boys are asking Rani to leave but Rani refusing to.. Finally
Queen,,Rani,female,As they are walking out Rani picks up her phone and dials.
Queen,,Rani,female,"Sonal, Rani’s friend, picks up the phone. She is fat now and"
Queen,,Rani,female,the kid and trying to talk to Rani at the same time.
Queen,,Rani,female,Rani looks at the boys and smiles
Queen,,Rani,female,Rani and the 3 boys at a store
Queen,,Rani,female,"Rani enters and looks around, she at first doesn’t react but"
Queen,,Rani,female,"Rani quiet for a few moments, thinking"
Queen,,Rani,female,Rani sees a necklace like thing made of beads. She loves the
Queen,,Rani,female,Rani walks ahead and sees a pair of handcuffs and gets really
Queen,,Rani,female,"Phone beeps, Rani’s father picks up, credit card statement"
Queen,,Rani,female,Rani standing with the boys while they are checking out
Queen,,Rani,female,Rani is just smiling and amused listening to their
Queen,,Rani,female,Rani and the boys are sitting on the roof of a cafe. Tim is
Queen,,Rani,female,Rani covers her face with the menu.
Queen,,Marcello,male,"removes the menu, only to see Marcello standing right at the"
Queen,,Rani,female,table. Rani looks at him. Boys notice the exchange.
Queen,,Rani,female,note and puts it in front of Rani on the table. In the
Queen,,Rani,female,Rani not understanding where this is going
Queen,,Rani,female,"The boys look at Rani for reaction, rani is quiet, almost"
Queen,,Rani,female,Rani and Vijay are digging into hot chocolate fudge.
Queen,,Rani,female,"Rani tells a joke to everyone in the room, they dont get it"
Queen,,Rani,female,Rani: aaj bhi saath mein? (very happy)
Queen,,Rani,female,"Rani notices this, lee lies down and mikhaelo goes back to"
Queen,,Rani,female,Rani and the boys posing like the poster at the construction
Queen,,Rani,female,"a church. Rani surprised, they stop to look up to see a board"
Queen,,Rani,female,Rani and the boys competing running in the water at the site
Queen,,Rani,female,Rani and Lee watching a street dance performance by “sons of
Queen,,Rani,female,Rani sitting with the same guy who always gets yelled at in
Queen,,Rani,female,Rani sees a beautiful cheese shop. Shes inside the cheese
Queen,,Rani,female,"Rani sitting at an open restaurant eating something, some"
Queen,,Rani,female,people passing by stop and ask Rani for directions on the map
Queen,,Rani,female,Rani standing waiting to cross the road and right behind her
Queen,,Rani,female,"Rani travelling alone in the Amsterdam tourist bus, looking"
Queen,,Rani,female,Rani getting in a tram buying tickets from the machine
Queen,,Rani,female,"Rani sitting at a restaurant which has seating on the canal,"
Queen,,Rani,female,Rani helps Tim sell his CDs as he performs on the street. She
Queen,,Rani,female,something and having beer in a fancy glass. Rani is looking
Queen,,Rani,female,"at the city skyline. Rani’s phone starts ringing, she looks"
Queen,,Rani,female,"Rani doesn’t say anything, Mikhaelo takes a sip of his beer"
Queen,,Rani,female,Rani chucks something at him. Pause for a beat.
Queen,,Rani,female,Rani looks at him and looks away into the horizon. after a
Queen,,Rani,female,We hear faint punjabi song that gets louder. Rani’s attention
Queen,,Rani,female,"goes towards the song, its the same song from Rani’s sangeet."
Queen,,Rani,female,laughing. Rani is shocked. mikhaelo is looking at Rani who is
Queen,,Rani,female,Rani sees her mom and dad. mikhaelo sees her eyes welling up.
Queen,,Rani,female,joy. Rani is amazed at lee. Tim is singing his version of the
Queen,,Rani,female,Rani you have to come with us for
Queen,,Tim,male,Tim is sitting and singing his version of the punjabi song.
Queen,,Rani,female,Rani smiles at how sweet they are being
Queen,,Rani,female,piece suit. Rani looks around and realizes and cant believe
Queen,,Rani,female,letching at all the women while Rani is extremely embarrassed
Queen,,Rani,female,is standing there trying to woo customers. Rani hesitantly
Queen,,Rani,female,"walks upto the door. The woman looks at her, she thinks Rani"
Queen,,Rani,female,Rani enters the door and goes and sits inside.
Queen,,Rani,female,and body language are back to normal. She holds Rani’s hand
Queen,,Rani,female,and pulls her in. Rani looks at the 3 boys and goes in. The
Queen,,Rani,female,Rani nods as she hesitantly sits on a bed that’s for her
Queen,,Rani,female,Rukhsaar rolls her eyes and grins Rani smiles at her
Queen,,Rani,female,Rani is laughing as rukhsaar talks
Queen,,Rani,female,Rani looks at the pensive rukhsaar
Queen,,Rani,female,Rani looks at rukhsaar with respect. Rukhsaar shakes herself
Queen,,Rani,female,"Rani zips up completely, takes a deep breath and enters the"
Queen,,Rani,female,They are dancing. Rani is ignoring.
Queen,,Rani,female,front of him and they dance. Rani standing at the bar where
Queen,,Tim,male,gone off to sleep. Tim is surrounded by many women enjoying
Queen,,Rani,female,They are all being dragged out of the bar. Rani is dragging
Queen,,Tim,male,"in the car. As Tim and mikhaelo are put in the back seat, Lee"
Queen,,Rani,female,mikhaelos lap. Rani wants to pull him in front but then
Queen,,Rani,female,"Rani realizes that none of the three of them can drive, just"
Queen,,Rani,female,Rani grins at him and zips through amsterdam.
Queen,,Rani,female,Rani is driving his car and it jerks a bit. Vijay gives her a
Queen,,Rani,female,Rani looks at him trying to be cute but actually not happy.
Queen,,Rani,female,Rani’s phone starts ringing again. She snaps out of the
Queen,,Rani,female,"The room is empty except for Rani, who has her towel tied on"
Queen,,Rani,female,"Rani cuts the call and smiles, camera zooms into her face,"
Queen,,Rani,female,"seat, Rani dressed in white looking all fresh and pretty"
Queen,,Rani,female,Rani puts the car in gear and they drive off.
Queen,,Rani,female,"piano is overwhelming, Rani has a smile on her face, the boys"
Queen,,Rani,female,Rani in her salwar kameez with her dupatta tied around her
Queen,,Rani,female,"Rani stands there quiet, marcello presents her his apron, she"
Queen,,Salman khan,male,Salman khan also rude but so good
Queen,,Rani,female,"Phone rings, Rani’s mom wakes up and answers"
Queen,,Rani,female,we see Rani slowly gaining control of the situation. Shes now
Queen,,Rani,female,"expertly chopping, boiling, pealing, cooking etc. Rani"
Queen,,Tim,male,Outside the stall Tim is sitting on a stool and playing his
Queen,,Rani,female,counter waiting for people. Rani notices an italian flag
Queen,,Tim,male,"Tim starts playing music and gathering people, mikhaelo also"
Queen,,Tim,male,People start asking for food.  Tim is drooling looking at the
Queen,,Rani,female,Marcello watching Rani’s food becoming a hit. Marcello
Queen,,Rani,female,Rani and boys walking in with empty utensils
Queen,,Rani,female,"Rani smiles, they keep the utensils"
Queen,,Rani,female,"Rani realizes he just asked for a kiss, her eyes go wide"
Queen,,Rani,female,Rani and the three boys are walking back to the hostel. All
Queen,,Rani,female,Suddenly Rani’s face freezes like shes seen a ghost. From her
Queen,,Rani,female,Rani walks towards him. The boys are now one step behind.
Queen,,Rani,female,Rani doesn’t know how to react. Vijay looks at the three
Queen,,Rani,female,Rani looks in their direction. They look at her. She gives
Queen,,Abbey,female,tum? Abbey dum hai to idhar aa... i
Queen,,Rani,female,Rani who is almost in tears
Queen,,Rani,female,The guys are mad at Rani for getting angry at them and they
Queen,,Matt karna,male,Matt karna... baat karney ke liye
Queen,,Rani,female,Rani walks into the room. The guys are packing. There is
Queen,,Rani,female,awkward silence. Rani keeps her stuff and lies down on her
Queen,,Rani,female,"Rani lying in her bunk bed, it's dark and all the 3 guys are"
Queen,,Rani,female,fast asleep. But Rani is wide awake.
Queen,,Rani,female,Rani waking up in the morning.
Queen,,Rani,female,Rani closes her eyes in frustration. She had forgotten.
Queen,,Rani,female,the boys are picking up their stuff etc. Rani walks out to
Queen,,Tim,male,jumping and screaming. They all start laughing. Tim takes a
Queen,,Rani,female,wedding card ‘ Rani weds Vijay’
Queen,,Rani,female,Vijay is sitting inside having water. Rani walks in and from
Queen,,Rani,female,"Rani realizes, keeps quiet. Vijay looks at her then looks"
Queen,,Rani,female,Rani is looking at the table
Queen,,Rani,female,"Rani is looking at him not understanding, he looks down"
Queen,,Rani,female,"Rani is looking a little restless. She looks at her watch, he"
Queen,,Saara kharcha,female,Saara kharcha bhi jo hua tha voh
Queen,,Rani,female,Rani’s leg shaking under the table
Queen,,Rani,female,We see Rani running like she's running for her life.
Queen,,Rani,female,Rani running across the bridge over the canal
Queen,,Rani,female,Rani running through the square going towards Paradiso
Queen,,Rani,female,cut to Rani is sitting on Tim’s shoulders and having a ball
Queen,,Tim,male,In between Tim taps mikhaelo and indicates that it is time to
Queen,,Rani,female,All hug Rani one by one and then they all give each other a
Queen,,Rani,female,They all make their way through the crowd as Rani sees them
Queen,,Rani,female,"Rani's parents and Chintu standing at the exit door, eagerly"
Queen,,Rani,female,"Rani comes out, looking really pretty with a little walk of ."
Queen,,Rani,female,Rani is standing right in front of them now
Queen,,Rani,female,Rani just gives her a big tight hug with tears in her eyes.
Queen,,Rani,female,Rani just grins at her mom
Queen,,Didi,female,Didi badi cool lag rahey ho
Queen,,Rani,female,"Rani is showing her mom and Chintu pictures on her camera,"
Queen,,Rani,female,while dad is busy driving. Rani takes out a small packet
Queen,,Rani,female,"Her mom and dad exchange a look, Rani is just looking at her"
Queen,,Rani,female,Rani smiles at her dad. Mom looks worried.
Queen,,Rani,female,"She stares at Rani, not recognizing her, wondering who she"
Queen,,Rani,female,"Vijay's mom can't believe it, she looks at Rani from top to"
Queen,,Rani,female,Rani smiles at her amused. Vijay's mom is a little
Queen,,Rani,female,"Vijay comes from inside and stands in front of Rani, he also"
Queen,,Rani,female,"We see Rani coming out of the building, with a smile on her"
Raman Raghav 2_0,,Rod,male,Ramanna walks on the road holding his Rod.. enters
Raman Raghav 2_0,,Anita,female,He looks down.. watches as Anita walks out of the
Raman Raghav 2_0,,Anita,female,Anita (Simmy's maid) is bathing her baby.. The baby
Raman Raghav 2_0,,Anita,female,Ramanna is hitting blows on Anita.. stops.. takes
Raman Raghav 2_0,,Anita,female,mere ghar ki chabhi thi Anita
Raman Raghav 2_0,,Rod,male,He pulls the Rod that Michael has given.
Raman Raghav 2_0,,Jack,male,dickey.. takes the Jack.. shuts the dickey.. hides
Raman Raghav 2_0,,Jack,male,area having the Jack.. sees the lift going up on
Raman Raghav 2_0,,Jack,male,flowing.. he takes the Jack.. comes to Simmy..
Raman Raghav 2_0,,Rod,male,stands next to her dead body.. lifts his Rod..
Raman Raghav 2_0,,Rod,male,gathers himself.. and hits the Rod.. out of the
Raman Raghav 2_0,,Mera,female,Mera maza mil gaya mere ko..
Rang De Basanti Script - Film Companion-min,,McKinley,male,"Just a minute, Mr. McKinley. One"
Rang De Basanti Script - Film Companion-min,,McKinley,male,This isn’t the end Mr. McKinley. This
Rang De Basanti Script - Film Companion-min,,Sonia,female,So Sonia...My contact in Delhi. She’s found
Rang De Basanti Script - Film Companion-min,,Sue,female,"Azad...sorry, I know what it means Sue."
Rang De Basanti Script - Film Companion-min,,McKinley,male,"This is not the end, Ms. McKinley."
Rang De Basanti Script - Film Companion-min,,Alice,female,"After Alice, there was a call from"
Rang De Basanti Script - Film Companion-min,,Dilip Kumar,male,Boy #9 is trying to act like Dilip Kumar.
Rang De Basanti Script - Film Companion-min,,Tim,male,Tim lak lak de. Tim lak lak de...
Rang De Basanti Script - Film Companion-min,,Sue,female,"Sue...this is DJ. DJ, this is Sue."
Rang De Basanti Script - Film Companion-min,,Aslam,male,You touch Aslam and see what I do
Rang De Basanti Script - Film Companion-min,,Sonia,female,Khan and Rajguru. And Sonia will
Rang De Basanti Script - Film Companion-min,,Karan,female,"Excuse me, Karan! I believe in this"
Rang De Basanti Script - Film Companion-min,,Ajay,male,"OK, Ajay you make this country"
Rang De Basanti Script - Film Companion-min,,Karan,female,(to Karan who’s about to leave)
Rang De Basanti Script - Film Companion-min,,Karan,female,"me a second. Excuse me, Karan."
Rang De Basanti Script - Film Companion-min,,Bitten,female,Bitten by the bug of love! No hope
Rang De Basanti Script - Film Companion-min,,Amar Jawan Jyoti,male,salute the ‘Amar Jawan Jyoti’ (Soldier’s Memorial). SUE grabs the moment
Rang De Basanti Script - Film Companion-min,,Tim,male,Tim lak lak te tim lak lak...
Rang De Basanti Script - Film Companion-min,,Mohammad Ali,male,"Mind you, watch it, I am Mohammad Ali..."
Rang De Basanti Script - Film Companion-min,,Peer Sai,male,"Last year at the tomb of Peer Sai, I"
Rang De Basanti Script - Film Companion-min,,James McKinley,male,My name is James McKinley. I’m
Rang De Basanti Script - Film Companion-min,,Azad,male,Tell us where Azad and the other
Rang De Basanti Script - Film Companion-min,,Gita,female,"Gita, Holy Quran, Lord’s Prayer overlap one another."
Rang De Basanti Script - Film Companion-min,,Gita,female,"Gita, Holy Quran, Lord’s Prayer—fades away."
Rang De Basanti Script - Film Companion-min,,Ajay,male,I give a shit. People like Ajay who
Rang De Basanti Script - Film Companion-min,,Sue,female,I’m not drunk. Am I drunk Sue?
Rang De Basanti Script - Film Companion-min,,Sue,female,"See, even Sue agrees, a woman’s"
Rang De Basanti Script - Film Companion-min,,Sonia,female,I know how Sonia must be feeling
Rang De Basanti Script - Film Companion-min,,Simon Go,male,protestors are carrying black banners painted in white reading ‘Simon Go
Rang De Basanti Script - Film Companion-min,,John Allsbrook Simon,male,As Sir John Allsbrook Simon and the other six members of the Commission
Rang De Basanti Script - Film Companion-min,,Luka Chuppi,male,ON THE SOUNDTRACK: AJAY’S MOTHER’s lullaby ‘Luka Chuppi’
Rang De Basanti Script - Film Companion-min,,Ajay Rathod,male,Flt. Lt. Ajay Rathod stayed in
Rang De Basanti Script - Film Companion-min,,Ajay Rathore’s,male,Ajay Rathore’s mother is with us.
Rang De Basanti Script - Film Companion-min,,Ajay Rathod,male,Ajay Rathod was not a novice.
Rang De Basanti Script - Film Companion-min,,Vid,male,cnu ls Vid dj] t+ehu ls fyiVdj
Rang De Basanti Script - Film Companion-min,,Aslam,male,came to see Aslam. We’ve got to get
Rang De Basanti Script - Film Companion-min,,Ajay,male,You think Ajay’s death is a small
Rang De Basanti Script - Film Companion-min,,Karan,female,Nothing will happen to you Karan.
Rang De Basanti Script - Film Companion-min,,Ajay,male,death.’ Ajay was burnt alive... and
Rang De Basanti Script - Film Companion-min,,Rahul,male,"This is Rahul, and you’ve tuned in"
Rang De Basanti Script - Film Companion-min,,Ajay Rathod,male,Flt. Lt. Ajay Rathod and many
Rang De Basanti Script - Film Companion-min,,Dawn,female,"Dawn’s just broken. At various locations, like the newspaper stall on the road,"
Rang De Basanti Script - Film Companion-min,,Karan,female,"Shut up! Karan, you get on air. We"
Rang De Basanti Script - Film Companion-min,,Indra,female,"Hello, My name is Indra. D;k Q+dZ gS"
Rockstar,,Jordan,male,"Rows of Jordan T shirts, accessories, etcetras. Some people trying out."
Rockstar,,Jordan,male,"again. Suddenly, Jordan screams and steps up desperate energy. He hits, pushes and"
Rockstar,,Jordan Live,male,"approaching. It is a huge banner that reads – ‘Jordan Live’, The ‘Wings on Fire’ tour."
Rockstar,,Jordan,male,"Jordan gets off, walks to the security barricade. Three Italian girls sight him"
Rockstar,,Jordan,male,The security stops Jordan at the barricade. Jordan pushes at them.
Rockstar,,Jordan,male,Jordan towards the stadium. He begins to speak into the walkie even as the other
Rockstar,,Jordan,male,"(In Italian) Jordan walking in, Jordan walking to the stadium. Send"
Rockstar,,Giordano,male,"The Italian girls are stopped at the barricade. Giordano, Giordano, they"
Rockstar,,Jordan,male,(In Italian) Jordan crossing Gate 17.
Rockstar,,Jordan,male,(In Italian) Jordan walking the tunnel… Jordan approaching the
Rockstar,,Jordan,male,People moving in are held back by security as Jordan’s entourage crosses
Rockstar,,Jordan,male,(In Italian) Change of plan… Jordan entering through audience gate…
Rockstar,,Jordan,male,(In Italian) Change of plan… Jordan entering audience gate N66…
Rockstar,,Jordan,male,Jordan parts the curtain of the gate and runs up.
Rockstar,,Jordan,male,"security guards have joined. Jordan strides towards the stage, checking his shirt which"
Rockstar,,Jordan,male,Jordan on stage. Jordan on stage.
Rockstar,,Jordan,male,"Jordan stands backing the audience, getting ready. He is making sounds,"
Rockstar,,Jim Morisson,male,(lost) Jim Morisson… (pause) Janardan Jakhar
Rockstar,,Dilip Menon,male,"Song # 1. This is a talent drive by Platinum Music. Dilip Menon is sitting on a chair,"
Rockstar,,Bala,female,Bala and Jaat have turned this way and have been hearing for a bit.
Rockstar,,Hans lo,male,(OC) Hans lo saalon… Ek din samjh aayegi meri baat…
Rockstar,,Jim Morisson,male,Poster of Jim Morisson and many other western bands on the wall of
Rockstar,,Jai Bajrang Bali,male,(to himself) Chal JJ… Jai Bajrang Bali…
Rockstar,,Hain,male,Hain… To kab daante bhai? Appoinment de de. Mangalvaar gyaarah
Rockstar,,Kya hua,female,(impatient) Kya hua…? Tumhein baat karni thi na to main sun rahi
Rockstar,,Mera,female,"maine… (realizes) Mera, aisa nahin hai. To…"
Rockstar,,Amar Talkies,male,"Ek cinema theatre hai, Amar Talkies, Puraani Dilli mein…"
Rockstar,,Vahan ek film chal rahi,male,Vahan ek film chal rahi hai – Junglee Jawani. Main vo dekhne ja rahi
Rockstar,,Amar Talkies,male,the old and seedy Amar Talkies.
Rockstar,,Mandy,female,sister Mandy. She is fifteen and both are fully engrossed and desperately trying to
Rockstar,,Kashmir ki Kali,male,Kashmir ki Kali. Jordan is impersonating Shammi Kapoor. Heer is pretending to be
Rockstar,,Mandy,female,"Heer’s friends, Mandy and a few others are watching, singing along."
Rockstar,,Jordan,male,"Another day, after sunrise. Heer and Jordan on the bike, returning to the house."
Rockstar,,Jordan,male,Heer gets off and goes in furtively. Jordan drives out.
Rockstar,,Jordan,male,"Jordan is there, involved with the decoration."
Rockstar,,Jordan,male,Jordan and Heer sitting in a deserted turret of the house.
Rockstar,,Jordan,male,"Jordan releases her, comes to a comfortable position. And hugs her tight."
Rockstar,,Jordan,male,front of the mirror. Jordan comes to her. Heer sees him in the mirror.
Rockstar,,Jordan,male,Jordan at the window seat of a bus. He is looking out of the window at the
Rockstar,,Dilip,male,A music CD on a retail rack. It is an album called ‘Sheher’. Songs are by Dilip
Rockstar,,Jordan,male,"Jordan and his friends are walking out to the courtyard, as she gets up and"
Rockstar,,Jordan,male,Jordan and the rest turn to her. She walks up to Jordan
Rockstar,,Mark,male,tum? Mark my words – zero future hai tumhaara… Zero. Dekh lena.
Rockstar,,Jordan,male,(nervous) Jordan ji ko hamesha sangeet se behad lagaav tha. Aur maine
Rockstar,,Kala koot-koot,female,Kala koot-koot ke bhari hai unke andar. Aur achhe kalakaar hone ke
Rockstar,,Dilip Menon,male,Platinum Music waale poochh rahe the tujhe. Dilip Menon… yaad hai?
Rockstar,,Jim Morisson,male,Abey kya ho gaya hai tujhe? Jim Morisson banna hai ki nahin?
Rockstar,,Jordan,male,A ferocious slap cuts Jordan’s face. Jordan is shocked.
Rockstar,,Jordan,male,"Her voice merges with Khatana’s in the next scene, as he asks Jordan the same"
Rockstar,,Jordan,male,The eldest brother is pulling Jordan by his scruff and throwing him out of the
Rockstar,,Jordan,male,house. Jordan is holding a bag.
Rockstar,,Jordan,male,"He is pushed down the steps. Jordan turns to look back, surprised, heart"
Rockstar,,Jordan,male,"Jordan takes the guitar, still looking in surprise at the house. Then he turns like"
Rockstar,,Jordan,male,"Jordan comes to the lamp-post in front of his house, turns and looks –"
Rockstar,,Jordan,male,"The dargah lane, brightly lit. Jordan walks with his bag and guitar. He enters"
Rockstar,,Jordan,male,"Jordan is lying down. The qawwals sing. Gradually, Jordan gets drawn to the"
Rockstar,,Jordan,male,"Jordan sitting on a pavement somewhere in busy Delhi, looking up at the"
Rockstar,,Jordan,male,The qawwali in progress another day. The guitar comes out of the case. Jordan
Rockstar,,Jordan,male,and gradually very pleased. Jordan warms up into the qawwali.
Rockstar,,Jameel Khan,male,"Another day, he is singing qawwali and playing the guitar. Ustad Jameel Khan"
Rockstar,,Jordan,male,"passes from there. He sees Jordan. Jordan does not notice him, as he is involved with"
Rockstar,,Jordan,male,Electric guitar takes over the song as a doorbell is pressed. Jordan is standing
Rockstar,,Jordan,male,"organizing a modest Mata ki Chowki. Jordan is at the stage with his guitar, singing"
Rockstar,,Jordan,male,Jordan performing at a large Jaagran. Khatana is sitting in the crowd. He looks
Rockstar,,Dilip Menon,male,Aur phir Dilip Menon ne usey Platinum ke studio mein bulaya aur sab
Rockstar,,Jordan,male,"Flashback. Jordan is in the recording booth, wearing a head set and playing"
Rockstar,,Dilip Menon,male,The console room from across the sound-proof glass. Dilip Menon is at the
Rockstar,,Jordan,male,Pilot track playing. Jordan listening. Then –
Rockstar,,Jordan,male,Jordan listening to the prompt in his cans. He hears –
Rockstar,,Dena,female,"(singing) Sheher mein, hoon main tere, aa ke zara, mil to le. Dena na"
Rockstar,,Dilip,male,Dilip is seen across the glass.
Rockstar,,Dilip,male,Dilip presses the button to speak through the p a system.
Rockstar,,Jordan,male,"Jordan strides out of a door into the corridor, Khatana following."
Rockstar,,Jameel Khan,male,"It is Ustad Jameel Khan on a wheel chair, being carted by his nephews"
Rockstar,,Jordan,male,Khatana bows in respect in passing. Jordan looks at Ustad.
Rockstar,,Jameel Khan,male,Flashback. Ustad Jameel Khan is sitting on a chair in Dhingra’s cabin. The
Rockstar,,Jordan,male,"others in the room can not. Jordan looks at the Ustad too, he looks familiar."
Rockstar,,Jordan,male,"Jordan clears his throat, becomes serious again."
Rockstar,,Dilip Menon,male,Dhingra is standing near the sofas. Ustad is on the same chair. Dilip Menon is
Rockstar,,Jordan,male,"standing there. Jordan and Khatana are seen on the other side of the glass, in the"
Rockstar,,Dilip,male,Dilip) Aur inhone dhun kya dee thi gaane ko.
Rockstar,,Jameel Khan,male,entourage and a few others. Ustad Jameel Khan is in the centre.  Flashes on the line-
Rockstar,,Jordan,male,"done, the cameras are in place, crew is flitting about, Sheena is standing. Jordan"
Rockstar,,Jordan,male,"Jordan finds it very tough to keep a straight face. He looks slightly away,"
Rockstar,,Jordan,male,Jordan sees that Dhingra’s neck is wrung by the pehelwaan’s arm now.
Rockstar,,Teri,female,(reacting to twist) Teri… (to Jordan) Kya hai tu…? Bol…? Aahh…
Rockstar,,Jordan,male,"Jordan bursts out in bigger, uncontrollable laughter."
Rockstar,,Jordan,male,"Jordan gets up and rushes out, doubling with laughter."
Rockstar,,Jordan,male,Present time. Sheena is sitting in her position. Jordan is on his chair too. His
